m49,Country,RecID,ID,gadm36_2,Region,value,item,year,itemDes
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,10,VillGroup,2016,% Regroupement de villages
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,119,VillHydro,2016,"Approvisionnement en eau - Hydraulique villageoise (pompe villageoise, fontaine)"
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,42,VillHydroPro,2016,Approvisionnement en eau - Hydraulique villageoise améliorée (HVA)
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,10,VillM1KM,2016,% Village situé à moins de 1km du chef-lieu
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,79.4,VillNonBit,2016,Village principale voie d'accès - Route non bitumée ou piste
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,4,VillParc,2016,Villages ruraux disposant de parcs nationaux
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,18,VillPatur,2016,Villages ruraux disposant de terres réservées aux pâturages
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,142,VillPuit,2016,Approvisionnement en eau - Puits
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,82,VillRiv,2016,Approvisionnement en eau - Rivières ou marigot ou fleuve ou lac ou marre
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,78.8,VillSansCons,2016,% Villages ne disposant d'aucune unité de conservation de produits agricoles
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,2.4,VillSent,2016,Village principale voie d'accès - Sentier
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,31.2,VillSeul,2016,% Village à un seul tenant
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,13,VillSodeci,2016,Approvisionnement en eau - Eau de SODECI
384,Côte d'Ivoire,16,CI16,CIV.8.2_1,Guemon                                             ,170,VillTot,2016,Village principale voie d'accès - Ensemble des villages ruraux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,43.7,AgeMoy,2016,Age moyen 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,19399,AgriVegPure,2016,Agriculture végétale au sens strict
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,103,EffParAutr,2016,Titre d'occupation de la parcelle - Autres
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,74215,EffParCout,2016,Titre d'occupation de la parcelle - Coutumier
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,19297,EffParDefi,2016,Titre d'occupation de la parcelle - Concession définitive
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,120,EffParFonc,2016,Titre d'occupation de la parcelle - Titre foncier
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1468,EffParIrr,2016,Parcelles irriguées
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4856,EffParLoc,2016,Titre d'occupation de la parcelle - Contrat de location
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,109090,EffParNonIrr,2016,Parcelles non irriguées
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,11481,EffParProv,2016,Titre d'occupation de la parcelle - Concession provisoire
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,337,EffParSans,2016,Titre d'occupation de la parcelle - Sans autorisation
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,110558,EffParTot,2016,Titre d'occupation de la parcelle - Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,149,EffParcCertif,2016,Titre d'occupation de la parcelle - Certificat foncier
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,2248,ElevPure,2016,Elevage au sens strict
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6918,ExpAlloc,2016,Exploitant Allochtone
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,3317,ExpAllog,2016,Exploitant Allogène
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,36581,ExpAnac,2016,Parcelles destinées à l'exportation d'anacarde
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1,ExpAqua,2016,Répartition des aquaculteurs - Elevage d'autres animaux aquatiques
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,39241,ExpAutTot,2016,Exploitant autochtone
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4923,ExpBovin,2016,Elevage de bovins
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,ExpCacao,2016,Parcelles destinées à l'exportation de cacao 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,ExpCafe,2016,Parcelles destinées à l'exportation de café
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,92,ExpCanne,2016,Parcelles destinées à l'exportation de canne à sucre
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6024,ExpCaprin,2016,Elevage de caprins
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,907,ExpCelFem,2016,Exploitant célibataire - Femme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,3535,ExpCelMal,2016,Exploitant célibataire - Homme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4442,ExpCelTot,2016,Exploitant celibataire 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,ExpCrus,2016,Répartition des aquaculteurs - Elevage de crustacés
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,42120,ExpExport,2016,Effectif des exploitants de cultures d'exportations ou industrielles
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,11859,ExpFemTot,2016,Exploitant - Femme 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,ExpHevea,2016,Parcelles destinées à l'exportation d'hevea
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,37673,ExpMalTot,2016,Exploitant - Homme 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,7658,ExpMarFem,2016,Exploitant marié - Femme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,30123,ExpMarMal,2016,Exploitant marié - Homme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,37781,ExpMarTot,2016,Exploitant marié 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,ExpMoll,2016,Répartition des aquaculteurs - Elevage de mollusques
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,56,ExpNat,2016,Exploitant Naturalisé
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,5109,ExpOvin,2016,Elevage d'ovins
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,145,ExpPalm,2016,Parcelles destinées à l'exportation de palmier à huile
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,330,ExpPeche,2016,Répartition des exploitants pratiquant la pêche
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4,ExpPisc,2016,Répartition des aquaculteurs - Pisciculture
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1,ExpPlAqua,2016,Répartition des aquaculteurs - Culture de plantes aquatiques
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,983,ExpPorc,2016,Elevage de porcs traditionnels
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,217,ExpPorcMod,2016,Elevage de porcs modernes
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,134,ExpPouChaire,2016,Elevage de poulets de chaire
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,108,ExpPouPond,2016,Elevage de poulets pondeuses
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,13641,ExpPouTrad,2016,Elevage de poulets traditionnels
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,49532,ExpTot,2016,Exploitant - Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,37192,ExpVivrier,2016,Effectif des exploitants de cultures vivrières
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,44.1,FemAgeMoy,2016,Age moyen - Femme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,43.6,MasAgeMoy,2016,Age moyen - Homme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,37667,MenAgr,2016,Ménages ayant une activité en agriculture végétale
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,26076,MenAgrRur,2016,Nombre de Ménages agricoles - Rural
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,40073,MenAgrTot,2016,Nombre de Ménages agricoles - Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,13997,MenAgrUrb,2016,Nombre de Ménages agricoles - Urban
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,7,MenAqu,2016,Ménages ayant une activité en aquaculture
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,20452,MenEle,2016,Ménages ayant une activité en élevage
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,320,MenPec,2016,Ménages ayant une activité dans la pêche
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,121,MenSyl,2016,Ménages ayant une activité en sylviculture
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1.2,MoyExpMen,2016,Nombre moyen d'exploitants par ménage agricole
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1.6,MoyParcFem,2016,Nombre moyen de parcelle par ménage agricole - Femme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,2.4,MoyParcMal,2016,Nombre moyen de parcelle par ménage agricole - Homme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,2,MoyParcMen,2016,Nombre moyen de parcelle par ménage agricole
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,2.2,MoyParcl,2016,Nombre moyen de parcelle par ménage agricole - Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,141,PechArtAuc,2016,Pêcheurs par type d'embarcation  - Aucune embarcation
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,23,PechArtMot,2016,Pêcheurs par type d'embarcation  -  Pirogue motorisée
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,PechArtNon,2016,Pêcheurs par type d'embarcation  -  Pirogue non motorisée
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,330,PechTot,2016,Pêcheurs par type d'embarcation  -  Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6.3,TaiMenRur,2016,Taille moyenne des ménages agricoles - Rural
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6.4,TaiMenTot,2016,Taille moyenne des ménages agricoles - Total
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6.4,TaiMenUrb,2016,Taille moyenne des ménages agricoles - Urbain
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,12.1,TxAlpFem,2016,Taux alphabétisation - Femme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,24.3,TxAlpMal,2016,Taux alphabétisation - Homme
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,21.4,TxAlpTot,2016,Taux Alphabétisation 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,47,Vill10_30KM,2016,% Village situé 10-30km 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,14.5,Vill1_5KM,2016,% Village situé 1-5km 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,8.4,Vill30KM,2016,% Village situé 30km et plus
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,21.7,Vill5_10KM,2016,% Village situé 5-10km 
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,VillAutre,2016,Village principale voie d'accès - Autres voies accès principal (par navigation et par voie ferrée)
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,16,VillBarr,2016,Approvisionnement en eau - Retenue d'eau et barrage
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,7.2,VillBit,2016,Village principale voie d'accès - Route bitumée
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,17,VillBoisComm,2016,Villages ruraux disposant de bois communautaires
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,34.9,VillCamp,2016,% Village avec campement
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,49,VillCoursEau,2016,Villages ruraux disposant de mare / cours d'eau
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,6,VillDispConsAgr,2016,% Villages disposant d'unité de conservation et stockage de produits agricoles
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,VillDispConsBois,2016,% Villages disposant d'unité de conservation et stockage du bois
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,VillDispConsElev,2016,% Villages disposant d'unité de conservation et stockage  de produits d'élevage
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,1.2,VillDispConsHal,2016,% Villages disposant d'unité de conservation et stockage  de produits halieutiques
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,VillDispTot,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,VillEauTot,2016,Approvisionnement en eau - Ensemble des villages ruraux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,VillEns,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,VillEnsemble,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,30,VillForetClass,2016,Villages ruraux disposant de forêts classées
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,98,VillForetSacr,2016,Villages ruraux disposant de forêts sacrées
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,72,VillFriche,2016,Villages ruraux disposant de terres en friche (Jachère)
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4.8,VillGroup,2016,% Regroupement de villages
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,120,VillHydro,2016,"Approvisionnement en eau - Hydraulique villageoise (pompe villageoise, fontaine)"
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,15,VillHydroPro,2016,Approvisionnement en eau - Hydraulique villageoise améliorée (HVA)
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,8.4,VillM1KM,2016,% Village situé à moins de 1km du chef-lieu
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,92.8,VillNonBit,2016,Village principale voie d'accès - Route non bitumée ou piste
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,4,VillParc,2016,Villages ruraux disposant de parcs nationaux
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,9,VillPatur,2016,Villages ruraux disposant de terres réservées aux pâturages
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,82,VillPuit,2016,Approvisionnement en eau - Puits
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,84,VillRiv,2016,Approvisionnement en eau - Rivières ou marigot ou fleuve ou lac ou marre
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,93.4,VillSansCons,2016,% Villages ne disposant d'aucune unité de conservation de produits agricoles
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,0,VillSent,2016,Village principale voie d'accès - Sentier
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,60.2,VillSeul,2016,% Village à un seul tenant
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,20,VillSodeci,2016,Approvisionnement en eau - Eau de SODECI
384,Côte d'Ivoire,17,CI17,CIV.11.2_1,Hambol                                             ,166,VillTot,2016,Village principale voie d'accès - Ensemble des villages ruraux
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,42.6,AgeMoy,2016,Age moyen 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,50218,AgriVegPure,2016,Agriculture végétale au sens strict
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,932,EffParAutr,2016,Titre d'occupation de la parcelle - Autres
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,73837,EffParCout,2016,Titre d'occupation de la parcelle - Coutumier
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,101147,EffParDefi,2016,Titre d'occupation de la parcelle - Concession définitive
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,5916,EffParFonc,2016,Titre d'occupation de la parcelle - Titre foncier
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,6622,EffParIrr,2016,Parcelles irriguées
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,12148,EffParLoc,2016,Titre d'occupation de la parcelle - Contrat de location
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,237680,EffParNonIrr,2016,Parcelles non irriguées
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,34993,EffParProv,2016,Titre d'occupation de la parcelle - Concession provisoire
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,3261,EffParSans,2016,Titre d'occupation de la parcelle - Sans autorisation
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,244302,EffParTot,2016,Titre d'occupation de la parcelle - Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,12068,EffParcCertif,2016,Titre d'occupation de la parcelle - Certificat foncier
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2471,ElevPure,2016,Elevage au sens strict
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,48735,ExpAlloc,2016,Exploitant Allochtone
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,43865,ExpAllog,2016,Exploitant Allogène
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,28442,ExpAnac,2016,Parcelles destinées à l'exportation d'anacarde
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,7,ExpAqua,2016,Répartition des aquaculteurs - Elevage d'autres animaux aquatiques
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,31564,ExpAutTot,2016,Exploitant autochtone
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1815,ExpBovin,2016,Elevage de bovins
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,99418,ExpCacao,2016,Parcelles destinées à l'exportation de cacao 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,42161,ExpCafe,2016,Parcelles destinées à l'exportation de café
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,654,ExpCanne,2016,Parcelles destinées à l'exportation de canne à sucre
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,15540,ExpCaprin,2016,Elevage de caprins
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1256,ExpCelFem,2016,Exploitant célibataire - Femme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,9073,ExpCelMal,2016,Exploitant célibataire - Homme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,10329,ExpCelTot,2016,Exploitant celibataire 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2,ExpCrus,2016,Répartition des aquaculteurs - Elevage de crustacés
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,106843,ExpExport,2016,Effectif des exploitants de cultures d'exportations ou industrielles
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,23763,ExpFemTot,2016,Exploitant - Femme 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,14520,ExpHevea,2016,Parcelles destinées à l'exportation d'hevea
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,100650,ExpMalTot,2016,Exploitant - Homme 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,17289,ExpMarFem,2016,Exploitant marié - Femme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,82579,ExpMarMal,2016,Exploitant marié - Homme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,99868,ExpMarTot,2016,Exploitant marié 
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,0,ExpMoll,2016,Répartition des aquaculteurs - Elevage de mollusques
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,249,ExpNat,2016,Exploitant Naturalisé
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,17027,ExpOvin,2016,Elevage d'ovins
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,12556,ExpPalm,2016,Parcelles destinées à l'exportation de palmier à huile
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2198,ExpPeche,2016,Répartition des exploitants pratiquant la pêche
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,392,ExpPisc,2016,Répartition des aquaculteurs - Pisciculture
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,3,ExpPlAqua,2016,Répartition des aquaculteurs - Culture de plantes aquatiques
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,5060,ExpPorc,2016,Elevage de porcs traditionnels
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1057,ExpPorcMod,2016,Elevage de porcs modernes
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,613,ExpPouChaire,2016,Elevage de poulets de chaire
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,363,ExpPouPond,2016,Elevage de poulets pondeuses
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,31677,ExpPouTrad,2016,Elevage de poulets traditionnels
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,124413,ExpTot,2016,Exploitant - Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,88229,ExpVivrier,2016,Effectif des exploitants de cultures vivrières
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,38.7,FemAgeMoy,2016,Age moyen - Femme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,43.5,MasAgeMoy,2016,Age moyen - Homme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,94704,MenAgr,2016,Ménages ayant une activité en agriculture végétale
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,72232,MenAgrRur,2016,Nombre de Ménages agricoles - Rural
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,97480,MenAgrTot,2016,Nombre de Ménages agricoles - Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,25248,MenAgrUrb,2016,Nombre de Ménages agricoles - Urban
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,308,MenAqu,2016,Ménages ayant une activité en aquaculture
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,45879,MenEle,2016,Ménages ayant une activité en élevage
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1841,MenPec,2016,Ménages ayant une activité dans la pêche
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,827,MenSyl,2016,Ménages ayant une activité en sylviculture
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1.3,MoyExpMen,2016,Nombre moyen d'exploitants par ménage agricole
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1.6,MoyParcFem,2016,Nombre moyen de parcelle par ménage agricole - Femme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2,MoyParcMal,2016,Nombre moyen de parcelle par ménage agricole - Homme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2,MoyParcMen,2016,Nombre moyen de parcelle par ménage agricole
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2,MoyParcl,2016,Nombre moyen de parcelle par ménage agricole - Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,1298,PechArtAuc,2016,Pêcheurs par type d'embarcation  - Aucune embarcation
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,67,PechArtMot,2016,Pêcheurs par type d'embarcation  -  Pirogue motorisée
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,833,PechArtNon,2016,Pêcheurs par type d'embarcation  -  Pirogue non motorisée
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,2198,PechTot,2016,Pêcheurs par type d'embarcation  -  Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,7.8,TaiMenRur,2016,Taille moyenne des ménages agricoles - Rural
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,7.9,TaiMenTot,2016,Taille moyenne des ménages agricoles - Total
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,8.1,TaiMenUrb,2016,Taille moyenne des ménages agricoles - Urbain
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,17.1,TxAlpFem,2016,Taux alphabétisation - Femme
384,Côte d'Ivoire,18,CI18,CIV.9.1_1,Haut-Sassandra                                     ,34.5,TxAlpMal,2016,Taux alphabétisation - Homme
